vessel_id,vessel_type,vessel_name,dwt,displacement,length_pp,beam,mcr_kw,speed_knots,draft_ratio,wave_height_m,wind_speed_kmh,wind_angle_deg,calm_power_kw,wave_power_kw,wind_power_kw,total_power_kw,engine_load_pct,sfoc_g_kwh,fuel_burn_mt_per_day,corridor
IMO-9811003,3,Nordic Horizon,115000.0,135000.0,245.0,42.0,18000.0,11.34,0.786,0.82,17.16,62.7,12341.3,23.2,3.7,12368.3,68.71,171.58,50.933,JNPT Mumbai Approaches
IMO-9811003,3,Nordic Horizon,115000.0,135000.0,245.0,42.0,18000.0,13.42,0.924,0.36,9.94,144.4,22026.6,2.2,-2.2,18900.0,105.0,189.44,85.93,Northern Red Sea
IMO-9811001,1,Oceanic Vanguard,298000.0,340000.0,330.0,60.0,32000.0,15.07,0.867,1.52,27.03,32.0,52951.2,333.2,44.3,33600.0,105.0,184.59,148.853,Cape Comorin
IMO-9811004,4,Indus Star,178000.0,210000.0,290.0,45.0,22000.0,17.32,0.739,0.92,16.98,66.2,55834.5,70.7,5.0,23100.0,105.0,181.43,100.586,Taiwan Strait
IMO-9811002,2,Pacific Meridian,74000.0,89000.0,225.0,32.2,14000.0,15.76,0.948,1.21,20.35,22.1,28881.0,54.5,6.8,14700.0,105.0,190.16,67.089,Strait of Gibraltar
IMO-9811005,5,Ever Given Vanguard,145000.0,175000.0,366.0,51.2,58000.0,13.61,0.882,0.46,8.48,20.9,31188.8,16.1,2.3,31207.2,53.81,179.18,134.202,Singapore Strait
IMO-9811003,3,Nordic Horizon,115000.0,135000.0,245.0,42.0,18000.0,12.55,0.7,1.46,26.75,72.1,15923.4,76.2,6.1,16005.6,88.92,171.07,65.715,Strait of Gibraltar
IMO-9811003,3,Nordic Horizon,115000.0,135000.0,245.0,42.0,18000.0,15.46,0.99,0.51,7.41,144.5,34791.5,4.9,-1.2,18900.0,105.0,187.53,85.065,Southern Red Sea
IMO-9811004,4,Indus Star,178000.0,210000.0,290.0,45.0,22000.0,10.97,0.715,1.36,30.48,98.7,14007.8,70.5,-6.0,14072.3,63.97,179.53,60.634,Cape Comorin
IMO-9811005,5,Ever Given Vanguard,145000.0,175000.0,366.0,51.2,58000.0,14.66,0.656,0.5,4.21,110.3,34238.7,10.3,-0.2,34248.8,59.05,171.31,140.815,Western Mediterranean
IMO-9811002,2,Pacific Meridian,74000.0,89000.0,225.0,32.2,14000.0,11.83,0.975,1.59,28.75,25.5,12369.5,69.2,13.2,12452.0,88.94,176.13,52.637,Strait of Gibraltar
IMO-9811005,5,Ever Given Vanguard,145000.0,175000.0,366.0,51.2,58000.0,19.99,0.886,2.88,46.65,2.7,98946.0,931.2,75.7,60900.0,105.0,188.46,275.46,English Channel East
IMO-9811005,5,Ever Given Vanguard,145000.0,175000.0,366.0,51.2,58000.0,13.41,0.946,0.57,11.25,83.0,30849.9,16.4,0.5,30866.9,53.22,175.19,129.779,Cape Finisterre Atlantic
IMO-9811002,2,Pacific Meridian,74000.0,89000.0,225.0,32.2,14000.0,13.2,0.803,0.73,20.33,42.2,15688.1,15.4,5.4,14700.0,105.0,191.5,67.561,Gulf of Oman
IMO-9811001,1,Oceanic Vanguard,298000.0,340000.0,330.0,60.0,32000.0,11.01,0.901,0.5,8.25,145.1,20987.4,8.8,-4.0,20992.2,65.6,171.24,86.273,Northern Red Sea
IMO-9811001,1,Oceanic Vanguard,298000.0,340000.0,330.0,60.0,32000.0,13.46,0.797,1.49,39.59,22.3,36282.4,295.0,103.7,33600.0,105.0,189.3,152.649,Sri Lanka Dondra Head
IMO-9811004,4,Indus Star,178000.0,210000.0,290.0,45.0,22000.0,16.12,0.711,1.2,22.86,1.3,44282.4,142.4,22.3,23100.0,105.0,183.91,101.962,Gulf of Suez
IMO-9811005,5,Ever Given Vanguard,145000.0,175000.0,366.0,51.2,58000.0,17.73,0.76,1.49,32.83,120.3,64506.7,96.8,-18.9,60900.0,105.0,186.72,272.905,Gulf of Suez
IMO-9811005,5,Ever Given Vanguard,145000.0,175000.0,366.0,51.2,58000.0,21.02,0.964,0.97,19.03,114.3,119841.2,52.7,-5.2,60900.0,105.0,179.51,262.369,Gulf of Oman
IMO-9811003,3,Nordic Horizon,115000.0,135000.0,245.0,42.0,18000.0,14.55,0.713,4.45,52.75,121.5,24966.6,476.8,-40.1,18900.0,105.0,182.19,82.643,English Channel East
IMO-9811003,3,Nordic Horizon,115000.0,135000.0,245.0,42.0,18000.0,15.98,0.974,0.44,5.66,177.1,38174.0,3.0,-0.9,18900.0,105.0,190.14,86.247,Shanghai Wusong
IMO-9811004,4,Indus Star,178000.0,210000.0,290.0,45.0,22000.0,12.01,0.974,1.87,35.84,148.0,21126.8,79.2,-46.5,21159.5,96.18,175.62,89.184,Eastern Mediterranean
IMO-9811001,1,Oceanic Vanguard,298000.0,340000.0,330.0,60.0,32000.0,11.45,0.984,1.85,34.22,109.4,24696.5,199.9,-27.9,24868.6,77.71,171.96,102.631,Cape Comorin
IMO-9811005,5,Ever Given Vanguard,145000.0,175000.0,366.0,51.2,58000.0,14.36,0.959,1.63,38.12,102.9,38134.8,116.9,-11.3,38240.4,65.93,169.53,155.588,Suez Canal Transit
IMO-9811004,4,Indus Star,178000.0,210000.0,290.0,45.0,22000.0,14.17,0.734,0.37,9.69,66.0,30501.8,9.5,1.6,23100.0,105.0,181.36,100.549,Northern Red Sea
IMO-9811005,5,Ever Given Vanguard,145000.0,175000.0,366.0,51.2,58000.0,19.77,0.979,2.82,60.39,146.6,100526.2,276.3,-106.0,60900.0,105.0,187.52,274.081,English Channel East
IMO-9811005,5,Ever Given Vanguard,145000.0,175000.0,366.0,51.2,58000.0,13.77,0.699,0.42,9.73,152.4,29156.8,4.0,-2.9,29157.9,50.27,191.28,133.856,Strait of Hormuz
IMO-9811004,4,Indus Star,178000.0,210000.0,290.0,45.0,22000.0,14.3,0.834,0.9,20.74,55.4,33128.3,59.1,10.4,23100.0,105.0,189.23,104.908,Taiwan Strait
IMO-9811004,4,Indus Star,178000.0,210000.0,290.0,45.0,22000.0,10.65,0.969,1.49,36.44,49.3,14721.3,126.3,37.0,14884.6,67.66,169.3,60.477,Cape Comorin
IMO-9811001,1,Oceanic Vanguard,298000.0,340000.0,330.0,60.0,32000.0,14.28,0.818,0.47,5.99,108.3,43833.3,16.1,-0.8,33600.0,105.0,188.01,151.614,Southern Red Sea
IMO-9811002,2,Pacific Meridian,74000.0,89000.0,225.0,32.2,14000.0,12.77,0.977,1.68,33.48,109.2,15606.9,43.9,-6.6,14700.0,105.0,188.73,66.585,Sri Lanka Dondra Head
IMO-9811003,3,Nordic Horizon,115000.0,135000.0,245.0,42.0,18000.0,15.69,0.808,0.49,3.42,146.5,33095.5,4.6,-0.3,18900.0,105.0,191.16,86.709,Malta Channel
IMO-9811003,3,Nordic Horizon,115000.0,135000.0,245.0,42.0,18000.0,12.52,0.815,1.27,23.2,24.2,16865.7,75.8,13.5,16955.1,94.2,183.11,74.512,Rotterdam Approaches
IMO-9811002,2,Pacific Meridian,74000.0,89000.0,225.0,32.2,14000.0,17.11,0.717,1.61,32.75,81.4,32601.3,72.7,2.9,14700.0,105.0,191.25,67.472,Bab-el-Mandeb Strait
IMO-9811001,1,Oceanic Vanguard,298000.0,340000.0,330.0,60.0,32000.0,14.73,0.933,1.59,23.61,167.9,51157.1,98.5,-39.0,33600.0,105.0,193.7,156.197,Gulf of Suez
IMO-9811001,1,Oceanic Vanguard,298000.0,340000.0,330.0,60.0,32000.0,14.98,0.812,1.26,26.19,111.7,50380.9,118.6,-18.1,33600.0,105.0,185.12,149.278,Strait of Gibraltar
IMO-9811002,2,Pacific Meridian,74000.0,89000.0,225.0,32.2,14000.0,15.8,0.743,0.39,7.45,61.0,26014.7,4.6,0.5,14700.0,105.0,195.38,68.929,Southern Red Sea
IMO-9811001,1,Oceanic Vanguard,298000.0,340000.0,330.0,60.0,32000.0,14.72,0.972,0.52,5.82,139.4,52131.0,13.6,-1.8,33600.0,105.0,187.72,151.38,Southern Red Sea
IMO-9811004,4,Indus Star,178000.0,210000.0,290.0,45.0,22000.0,12.76,0.769,3.68,50.52,33.9,22700.2,992.9,90.5,23100.0,105.0,186.5,103.398,South China Sea
IMO-9811003,3,Nordic Horizon,115000.0,135000.0,245.0,42.0,18000.0,14.64,0.708,0.48,5.99,72.3,25370.6,9.7,0.3,18900.0,105.0,188.45,85.481,Shanghai Wusong
IMO-9811005,5,Ever Given Vanguard,145000.0,175000.0,366.0,51.2,58000.0,13.74,0.693,1.48,29.61,101.7,28871.3,92.8,-6.2,28957.9,49.93,187.97,130.636,Rotterdam Approaches
IMO-9811005,5,Ever Given Vanguard,145000.0,175000.0,366.0,51.2,58000.0,15.65,0.739,2.07,28.47,167.0,43801.5,98.0,-27.5,43872.0,75.64,168.58,177.503,Sri Lanka Dondra Head
IMO-9811001,1,Oceanic Vanguard,298000.0,340000.0,330.0,60.0,32000.0,11.28,0.839,0.53,4.82,95.9,21867.2,18.7,-0.2,21885.7,68.39,171.81,90.243,Malacca Strait Central
IMO-9811004,4,Indus Star,178000.0,210000.0,290.0,45.0,22000.0,12.09,0.718,0.46,9.77,26.5,18786.7,14.9,3.7,18805.2,85.48,171.31,77.317,Northern Red Sea
IMO-9811002,2,Pacific Meridian,74000.0,89000.0,225.0,32.2,14000.0,11.53,0.811,4.24,62.45,168.2,10515.5,129.3,-67.8,10577.0,75.55,172.28,43.734,English Channel East
IMO-9811003,3,Nordic Horizon,115000.0,135000.0,245.0,42.0,18000.0,16.91,0.867,0.51,10.42,155.0,42735.4,4.8,-2.7,18900.0,105.0,186.27,84.493,Singapore Strait
IMO-9811003,3,Nordic Horizon,115000.0,135000.0,245.0,42.0,18000.0,13.46,0.951,1.51,36.37,10.1,22519.8,117.4,35.9,18900.0,105.0,189.99,86.179,Cape Comorin
IMO-9811004,4,Indus Star,178000.0,210000.0,290.0,45.0,22000.0,10.96,0.758,0.9,14.1,57.0,14301.0,45.3,4.6,14350.9,65.23,170.63,58.77,JNPT Mumbai Approaches
IMO-9811004,4,Indus Star,178000.0,210000.0,290.0,45.0,22000.0,11.3,0.804,1.86,36.05,111.8,16093.6,116.9,-20.6,16189.9,73.59,170.5,66.251,Sri Lanka Dondra Head
IMO-9811003,3,Nordic Horizon,115000.0,135000.0,245.0,42.0,18000.0,16.76,0.827,1.77,28.43,138.2,40741.0,70.0,-16.6,18900.0,105.0,186.78,84.724,Suez Canal Transit
IMO-9811005,5,Ever Given Vanguard,145000.0,175000.0,366.0,51.2,58000.0,19.51,0.996,2.02,33.04,40.6,97306.0,408.4,28.9,60900.0,105.0,180.59,263.945,Eastern Mediterranean
IMO-9811005,5,Ever Given Vanguard,145000.0,175000.0,366.0,51.2,58000.0,20.92,0.776,0.5,8.13,75.6,106859.9,21.5,0.6,60900.0,105.0,185.96,271.8,Northern Red Sea
IMO-9811004,4,Indus Star,178000.0,210000.0,290.0,45.0,22000.0,16.0,0.657,1.79,25.22,49.7,41946.3,274.2,17.6,23100.0,105.0,187.61,104.011,Suez Canal Transit
IMO-9811003,3,Nordic Horizon,115000.0,135000.0,245.0,42.0,18000.0,11.53,0.84,0.39,3.87,8.7,13364.3,6.6,0.4,13371.4,74.29,172.75,55.438,Malta Channel
IMO-9811005,5,Ever Given Vanguard,145000.0,175000.0,366.0,51.2,58000.0,15.03,0.895,0.41,3.62,57.3,42251.2,11.7,0.2,42263.1,72.87,169.69,172.122,Malta Channel
IMO-9811005,5,Ever Given Vanguard,145000.0,175000.0,366.0,51.2,58000.0,15.98,0.823,0.41,7.02,121.6,48852.0,6.4,-0.9,48857.5,84.24,170.61,200.051,Southern Red Sea
IMO-9811003,3,Nordic Horizon,115000.0,135000.0,245.0,42.0,18000.0,16.08,0.938,0.62,15.3,160.5,38124.9,6.5,-6.1,18900.0,105.0,190.03,86.199,Cape Finisterre Atlantic
IMO-9811001,1,Oceanic Vanguard,298000.0,340000.0,330.0,60.0,32000.0,12.49,0.687,0.32,8.18,104.2,27191.0,7.1,-1.2,27197.0,84.99,166.28,108.535,Goa Coast
IMO-9811003,3,Nordic Horizon,115000.0,135000.0,245.0,42.0,18000.0,11.03,0.999,0.58,21.02,86.6,12706.6,9.3,0.7,12716.7,70.65,172.04,52.508,JNPT Mumbai Approaches
IMO-9811001,1,Oceanic Vanguard,298000.0,340000.0,330.0,60.0,32000.0,11.9,0.895,2.66,39.45,20.2,26415.5,835.7,104.5,27355.7,85.49,169.37,111.198,Central Arabian Sea
IMO-9811003,3,Nordic Horizon,115000.0,135000.0,245.0,42.0,18000.0,15.87,0.88,0.78,17.95,160.1,35565.9,10.1,-8.4,18900.0,105.0,192.81,87.46,Taiwan Strait
IMO-9811004,4,Indus Star,178000.0,210000.0,290.0,45.0,22000.0,16.86,0.926,2.68,48.53,27.4,57029.2,712.4,89.4,23100.0,105.0,187.79,104.111,South China Sea
IMO-9811003,3,Nordic Horizon,115000.0,135000.0,245.0,42.0,18000.0,10.99,0.944,1.77,33.5,54.5,12206.8,111.4,18.0,12336.2,68.53,172.84,51.172,Sri Lanka Dondra Head
IMO-9811002,2,Pacific Meridian,74000.0,89000.0,225.0,32.2,14000.0,11.07,0.795,0.36,3.87,160.3,9231.6,1.0,-0.2,9232.3,65.95,171.21,37.937,Western Mediterranean
IMO-9811003,3,Nordic Horizon,115000.0,135000.0,245.0,42.0,18000.0,16.31,0.85,0.73,17.04,71.7,38033.0,24.7,2.5,18900.0,105.0,186.39,84.547,Ras Tanura Terminal
IMO-9811005,5,Ever Given Vanguard,145000.0,175000.0,366.0,51.2,58000.0,18.43,0.923,1.65,32.58,127.1,79097.8,113.0,-22.3,60900.0,105.0,188.75,275.871,Bab-el-Mandeb Strait
IMO-9811003,3,Nordic Horizon,115000.0,135000.0,245.0,42.0,18000.0,12.11,0.879,1.61,31.0,56.4,15803.7,101.0,14.7,15919.4,88.44,170.82,65.265,Suez Canal Transit
IMO-9811003,3,Nordic Horizon,115000.0,135000.0,245.0,42.0,18000.0,12.86,0.655,1.97,28.46,141.7,16691.1,63.8,-17.5,16737.4,92.99,176.17,70.766,Suez Canal Transit
IMO-9811003,3,Nordic Horizon,115000.0,135000.0,245.0,42.0,18000.0,17.47,0.736,0.5,8.73,136.6,43844.1,6.0,-1.5,18900.0,105.0,191.23,86.743,Northern Red Sea
IMO-9811003,3,Nordic Horizon,115000.0,135000.0,245.0,42.0,18000.0,14.2,0.65,0.59,16.84,22.4,22392.3,18.3,7.2,18900.0,105.0,187.87,85.217,Ras Tanura Terminal
IMO-9811005,5,Ever Given Vanguard,145000.0,175000.0,366.0,51.2,58000.0,13.45,0.94,0.32,8.82,74.4,30990.9,5.6,0.7,30997.2,53.44,178.48,132.781,Northern Red Sea
IMO-9811005,5,Ever Given Vanguard,145000.0,175000.0,366.0,51.2,58000.0,21.56,0.934,2.15,26.93,154.3,127293.9,160.2,-22.7,60900.0,105.0,180.71,264.127,Sri Lanka Dondra Head
IMO-9811003,3,Nordic Horizon,115000.0,135000.0,245.0,42.0,18000.0,11.87,0.684,0.58,13.24,129.6,13353.8,5.9,-3.1,13356.6,74.2,169.66,54.387,Ras Tanura Terminal
IMO-9811002,2,Pacific Meridian,74000.0,89000.0,225.0,32.2,14000.0,10.84,0.807,0.6,15.08,126.0,8726.4,3.8,-2.4,8727.8,62.34,180.87,37.887,Ras Tanura Terminal
IMO-9811004,4,Indus Star,178000.0,210000.0,290.0,45.0,22000.0,12.55,0.811,0.49,15.06,178.3,22155.7,4.7,-9.7,22150.7,100.68,176.12,93.63,Cape Finisterre Atlantic
IMO-9811005,5,Ever Given Vanguard,145000.0,175000.0,366.0,51.2,58000.0,14.56,0.743,0.42,5.58,150.6,35320.7,4.2,-0.9,35324.0,60.9,172.67,146.384,Shanghai Wusong
IMO-9811003,3,Nordic Horizon,115000.0,135000.0,245.0,42.0,18000.0,11.46,0.664,2.01,35.74,65.2,11859.7,140.3,14.8,12014.8,66.75,170.74,49.233,Suez Canal Transit
IMO-9811003,3,Nordic Horizon,115000.0,135000.0,245.0,42.0,18000.0,11.27,0.762,2.38,39.49,69.5,11942.5,186.6,15.1,12144.1,67.47,169.97,49.539,South China Sea
IMO-9811004,4,Indus Star,178000.0,210000.0,290.0,45.0,22000.0,13.65,0.926,1.1,27.04,175.5,30287.9,25.4,-31.1,23100.0,105.0,186.44,103.361,Rotterdam Approaches
IMO-9811002,2,Pacific Meridian,74000.0,89000.0,225.0,32.2,14000.0,11.03,0.668,0.49,7.81,58.5,8472.7,5.2,0.6,8478.5,60.56,180.42,36.712,Southern Red Sea
IMO-9811004,4,Indus Star,178000.0,210000.0,290.0,45.0,22000.0,14.81,0.807,0.34,5.82,74.3,36260.7,7.7,0.4,23100.0,105.0,191.25,106.027,Western Mediterranean
IMO-9811002,2,Pacific Meridian,74000.0,89000.0,225.0,32.2,14000.0,16.92,0.73,1.31,21.78,149.0,31740.2,21.4,-7.2,14700.0,105.0,193.54,68.28,Bay of Biscay
IMO-9811002,2,Pacific Meridian,74000.0,89000.0,225.0,32.2,14000.0,13.48,0.965,0.5,8.73,41.0,18207.4,7.4,1.0,14700.0,105.0,189.94,67.009,Northern Red Sea
IMO-9811003,3,Nordic Horizon,115000.0,135000.0,245.0,42.0,18000.0,11.65,0.752,0.52,11.86,131.3,13122.9,4.6,-2.6,13124.9,72.92,166.04,52.302,Northern Red Sea
IMO-9811005,5,Ever Given Vanguard,145000.0,175000.0,366.0,51.2,58000.0,13.02,0.863,0.68,15.83,111.4,27017.3,16.6,-3.2,27030.7,46.6,192.71,125.017,Cape Finisterre Atlantic
IMO-9811005,5,Ever Given Vanguard,145000.0,175000.0,366.0,51.2,58000.0,20.9,0.77,2.57,47.98,135.4,106175.1,278.3,-57.1,60900.0,105.0,181.23,264.892,Eastern Mediterranean
IMO-9811002,2,Pacific Meridian,74000.0,89000.0,225.0,32.2,14000.0,14.21,0.761,0.38,4.27,39.3,19140.1,4.6,0.3,14700.0,105.0,191.32,67.498,Western Mediterranean
IMO-9811004,4,Indus Star,178000.0,210000.0,290.0,45.0,22000.0,10.74,0.886,0.47,3.67,51.2,14432.5,12.4,0.4,14445.3,65.66,173.3,60.081,Malta Channel
IMO-9811005,5,Ever Given Vanguard,145000.0,175000.0,366.0,51.2,58000.0,17.73,0.827,0.47,6.8,20.4,66888.9,21.9,1.5,60900.0,105.0,182.18,266.276,Goa Coast
IMO-9811005,5,Ever Given Vanguard,145000.0,175000.0,366.0,51.2,58000.0,20.15,0.75,0.8,16.9,125.9,94110.6,29.3,-5.8,60900.0,105.0,182.35,266.525,Gulf of Oman
IMO-9811003,3,Nordic Horizon,115000.0,135000.0,245.0,42.0,18000.0,14.6,0.889,1.9,39.67,20.2,27834.6,199.0,40.8,18900.0,105.0,188.87,85.673,Sri Lanka Dondra Head
IMO-9811001,1,Oceanic Vanguard,298000.0,340000.0,330.0,60.0,32000.0,13.02,0.96,0.59,12.62,46.8,35782.3,41.3,7.8,33600.0,105.0,190.09,153.288,Cape Finisterre Atlantic
IMO-9811004,4,Indus Star,178000.0,210000.0,290.0,45.0,22000.0,15.21,0.992,0.72,14.34,112.2,43351.7,23.2,-3.3,23100.0,105.0,186.1,103.175,JNPT Mumbai Approaches
IMO-9811003,3,Nordic Horizon,115000.0,135000.0,245.0,42.0,18000.0,12.92,0.753,1.16,26.54,25.8,17928.4,64.9,17.5,18010.8,100.06,180.93,78.208,Gulf of Suez
IMO-9811002,2,Pacific Meridian,74000.0,89000.0,225.0,32.2,14000.0,15.0,0.901,1.86,37.21,60.7,24309.8,101.3,12.0,14700.0,105.0,188.98,66.671,Sri Lanka Dondra Head
IMO-9811001,1,Oceanic Vanguard,298000.0,340000.0,330.0,60.0,32000.0,11.2,0.683,2.07,27.18,154.6,19583.4,139.9,-47.7,19675.5,61.49,170.57,80.544,Sri Lanka Dondra Head
IMO-9811001,1,Oceanic Vanguard,298000.0,340000.0,330.0,60.0,32000.0,14.74,0.661,0.38,10.1,109.5,44053.0,11.0,-2.4,33600.0,105.0,185.61,149.678,Singapore Strait
IMO-9811003,3,Nordic Horizon,115000.0,135000.0,245.0,42.0,18000.0,16.72,0.847,0.63,18.85,7.8,40919.0,25.9,9.7,18900.0,105.0,188.28,85.405,Taiwan Strait
IMO-9811004,4,Indus Star,178000.0,210000.0,290.0,45.0,22000.0,11.8,0.919,2.92,63.81,106.8,19510.6,319.8,-50.2,19780.2,89.91,174.16,82.677,English Channel East
IMO-9811005,5,Ever Given Vanguard,145000.0,175000.0,366.0,51.2,58000.0,15.14,0.696,1.28,19.42,91.3,38654.8,86.4,-0.3,38740.9,66.79,169.83,157.901,Bay of Biscay
IMO-9811005,5,Ever Given Vanguard,145000.0,175000.0,366.0,51.2,58000.0,20.97,0.91,1.11,22.0,45.3,115762.0,130.2,11.8,60900.0,105.0,189.92,277.594,Rotterdam Approaches
IMO-9811002,2,Pacific Meridian,74000.0,89000.0,225.0,32.2,14000.0,16.63,0.835,0.35,3.17,23.9,31934.7,4.7,0.2,14700.0,105.0,194.38,68.578,Malta Channel
IMO-9811005,5,Ever Given Vanguard,145000.0,175000.0,366.0,51.2,58000.0,20.86,0.887,0.71,19.86,17.4,112554.7,57.8,13.1,60900.0,105.0,183.7,268.496,JNPT Mumbai Approaches
IMO-9811002,2,Pacific Meridian,74000.0,89000.0,225.0,32.2,14000.0,17.36,0.78,0.45,5.9,1.6,35306.8,8.5,0.6,14700.0,105.0,193.35,68.212,Shanghai Wusong
IMO-9811003,3,Nordic Horizon,115000.0,135000.0,245.0,42.0,18000.0,11.49,0.817,1.5,35.56,25.5,13042.4,95.8,31.5,13169.8,73.17,168.66,53.309,Cape Comorin
IMO-9811002,2,Pacific Meridian,74000.0,89000.0,225.0,32.2,14000.0,14.69,0.824,0.45,6.94,111.8,21897.3,3.5,-0.3,14700.0,105.0,188.15,66.378,Malacca Strait Central
IMO-9811001,1,Oceanic Vanguard,298000.0,340000.0,330.0,60.0,32000.0,12.49,0.677,0.86,14.93,47.8,27063.9,82.7,10.7,27157.3,84.87,173.45,113.048,Gulf of Oman
IMO-9811003,3,Nordic Horizon,115000.0,135000.0,245.0,42.0,18000.0,14.94,0.675,0.38,5.36,95.2,26452.8,4.9,-0.1,18900.0,105.0,188.83,85.652,Malacca Strait Central
IMO-9811003,3,Nordic Horizon,115000.0,135000.0,245.0,42.0,18000.0,14.97,0.939,1.36,21.56,149.5,30839.3,32.5,-11.0,18900.0,105.0,186.58,84.632,Bay of Biscay
IMO-9811004,4,Indus Star,178000.0,210000.0,290.0,45.0,22000.0,15.97,0.883,0.36,5.61,133.0,47450.9,4.6,-0.9,23100.0,105.0,188.32,104.403,Shanghai Wusong
IMO-9811001,1,Oceanic Vanguard,298000.0,340000.0,330.0,60.0,32000.0,14.38,0.689,1.96,33.87,79.5,41568.7,389.7,15.0,33600.0,105.0,181.61,146.448,Bab-el-Mandeb Strait
IMO-9811003,3,Nordic Horizon,115000.0,135000.0,245.0,42.0,18000.0,11.9,0.805,0.51,5.76,82.8,14424.2,8.2,0.1,14432.4,80.18,171.6,59.44,Western Mediterranean
IMO-9811001,1,Oceanic Vanguard,298000.0,340000.0,330.0,60.0,32000.0,15.27,0.946,2.78,42.31,67.3,57414.8,924.1,49.4,33600.0,105.0,183.44,147.926,South China Sea
IMO-9811004,4,Indus Star,178000.0,210000.0,290.0,45.0,22000.0,15.77,0.803,0.48,5.9,57.5,43764.1,18.7,0.8,23100.0,105.0,184.68,102.388,Southern Red Sea
IMO-9811002,2,Pacific Meridian,74000.0,89000.0,225.0,32.2,14000.0,15.6,0.989,1.3,35.15,46.5,28610.2,55.8,15.1,14700.0,105.0,193.49,68.264,Cape Comorin
IMO-9811003,3,Nordic Horizon,115000.0,135000.0,245.0,42.0,18000.0,14.26,0.942,1.8,41.7,81.6,26684.7,121.2,7.0,18900.0,105.0,188.25,85.391,Bab-el-Mandeb Strait
IMO-9811003,3,Nordic Horizon,115000.0,135000.0,245.0,42.0,18000.0,17.04,0.894,0.52,4.94,135.9,44414.9,6.3,-0.5,18900.0,105.0,188.4,85.459,Shanghai Wusong
IMO-9811005,5,Ever Given Vanguard,145000.0,175000.0,366.0,51.2,58000.0,17.41,0.772,0.59,12.47,128.2,61410.0,13.4,-3.3,60900.0,105.0,191.57,280.005,Cape Finisterre Atlantic
IMO-9811004,4,Indus Star,178000.0,210000.0,290.0,45.0,22000.0,11.79,0.941,1.28,28.56,148.8,19677.4,36.4,-29.8,19684.0,89.47,172.18,81.343,Rotterdam Approaches
IMO-9811005,5,Ever Given Vanguard,145000.0,175000.0,366.0,51.2,58000.0,21.44,0.756,1.26,20.53,92.1,113654.2,116.4,-0.5,60900.0,105.0,183.21,267.776,Bay of Biscay
IMO-9811005,5,Ever Given Vanguard,145000.0,175000.0,366.0,51.2,58000.0,15.42,0.932,1.16,21.1,69.7,46564.1,87.6,5.4,46657.1,80.44,161.86,181.243,Strait of Gibraltar
IMO-9811004,4,Indus Star,178000.0,210000.0,290.0,45.0,22000.0,16.48,0.953,0.86,14.47,18.6,54031.9,74.2,8.5,23100.0,105.0,192.01,106.452,Taiwan Strait
IMO-9811004,4,Indus Star,178000.0,210000.0,290.0,45.0,22000.0,12.39,0.968,0.5,7.77,163.1,23158.9,5.1,-2.5,23100.0,105.0,180.5,100.07,Goa Coast
IMO-9811003,3,Nordic Horizon,115000.0,135000.0,245.0,42.0,18000.0,14.95,0.685,2.61,36.46,49.1,26694.7,343.0,24.0,18900.0,105.0,189.72,86.059,Central Arabian Sea
IMO-9811002,2,Pacific Meridian,74000.0,89000.0,225.0,32.2,14000.0,13.58,0.807,0.45,5.09,75.9,17143.4,4.7,0.1,14700.0,105.0,190.53,67.217,Western Mediterranean
IMO-9811005,5,Ever Given Vanguard,145000.0,175000.0,366.0,51.2,58000.0,20.88,0.971,0.52,5.99,66.4,117928.7,24.8,0.5,60900.0,105.0,184.75,270.024,Malacca Strait Central
IMO-9811002,2,Pacific Meridian,74000.0,89000.0,225.0,32.2,14000.0,10.71,0.667,1.32,22.24,92.0,7750.5,27.6,-0.3,7777.8,55.56,185.69,34.662,Rotterdam Approaches
IMO-9811005,5,Ever Given Vanguard,145000.0,175000.0,366.0,51.2,58000.0,18.22,0.853,1.09,22.52,85.6,73658.5,79.0,1.3,60900.0,105.0,185.59,271.264,Bay of Biscay
IMO-9811005,5,Ever Given Vanguard,145000.0,175000.0,366.0,51.2,58000.0,21.58,0.773,0.52,8.06,35.7,117137.2,30.2,1.8,60900.0,105.0,179.32,262.1,Southern Red Sea
IMO-9811001,1,Oceanic Vanguard,298000.0,340000.0,330.0,60.0,32000.0,15.14,0.694,0.57,16.72,61.7,48667.4,39.8,9.5,33600.0,105.0,182.29,146.999,Taiwan Strait
IMO-9811001,1,Oceanic Vanguard,298000.0,340000.0,330.0,60.0,32000.0,11.41,0.832,2.87,36.09,72.7,22534.9,706.5,27.7,23269.1,72.72,167.94,93.79,Central Arabian Sea
IMO-9811002,2,Pacific Meridian,74000.0,89000.0,225.0,32.2,14000.0,17.09,0.988,2.71,44.94,152.5,37557.7,88.6,-31.8,14700.0,105.0,192.31,67.848,Central Arabian Sea
IMO-9811003,3,Nordic Horizon,115000.0,135000.0,245.0,42.0,18000.0,13.73,0.773,0.47,5.45,171.1,21746.3,3.0,-0.8,18900.0,105.0,184.53,83.704,Southern Red Sea
IMO-9811002,2,Pacific Meridian,74000.0,89000.0,225.0,32.2,14000.0,15.93,0.801,0.38,8.89,71.4,27572.5,4.1,0.4,14700.0,105.0,187.65,66.201,Northern Red Sea
